age,education_level,years_experience,job_level,gender,industry,city,hours_per_week,remote_ratio,salary
52,2,16,2,1,0,3,42,0,60580.19727668441
42,4,39,1,2,4,4,51,0,96635.66545493214
21,3,4,2,0,2,3,54,50,46863.79762383492
40,3,4,2,0,2,3,53,0,47578.22587069356
21,1,13,1,1,1,4,36,50,52288.057723821024
46,1,5,5,1,3,0,42,0,58473.574839609406
28,2,6,2,2,3,0,35,0,49666.65557606096
20,5,16,4,2,1,0,39,0,79248.7751888054
30,4,8,4,0,2,3,48,100,62076.40983111058
22,3,30,3,0,2,4,57,50,91678.1038167916
42,1,21,3,2,2,0,40,0,72185.25626497841
45,4,8,1,1,4,2,58,0,44620.00180761008
23,5,15,1,2,3,2,45,100,66114.7848285734
37,3,35,3,0,4,4,51,100,94715.36720036746
25,3,33,2,1,2,3,49,100,88630.17589664704
54,5,12,5,2,3,0,50,50,77463.44790954955
41,3,18,4,0,2,3,52,100,78287.465032597
34,5,11,1,1,2,0,58,100,56872.621975275244
41,3,35,3,1,1,1,43,0,97796.01205983988
56,2,9,4,1,3,1,52,0,59236.23467109918
31,5,15,1,1,2,3,57,100,63378.84515152967
57,4,27,1,1,0,2,38,0,76382.35937465592
37,2,18,2,2,0,3,45,0,67098.32999495225
54,4,39,1,1,2,0,38,100,97678.21253312788
49,3,5,5,2,1,3,35,100,63605.97497941094
43,4,3,1,1,2,3,35,100,40368.91086520553
49,2,29,5,2,0,0,58,100,96566.49141070584
33,5,38,2,1,3,2,47,100,105643.55450813075
25,1,30,5,2,1,1,53,0,96705.6606629108
22,4,26,4,0,2,0,48,50,88874.45068832726
35,1,20,1,0,0,3,46,0,63361.65792807741
26,4,36,3,2,3,4,33,100,100588.8868499863
33,4,8,3,0,0,3,50,50,62364.8370710121
28,5,34,5,2,1,3,48,50,106284.22252026381
34,3,20,2,1,4,4,59,50,71579.79117227807
40,2,16,5,1,2,3,52,0,81969.71608171708
54,2,23,5,2,3,4,56,100,90037.61385893631
21,2,30,5,1,1,3,50,0,100372.30500726846
46,3,5,4,0,1,2,40,50,56890.98860174313
21,1,34,4,1,4,1,55,0,95949.35387708913
54,2,36,5,1,4,2,50,100,107031.96397895497
37,1,12,2,0,2,0,51,0,56115.19011191255
33,3,24,1,0,2,0,40,50,71507.75499027467
39,3,31,3,1,1,3,40,50,89305.19289094544
37,5,0,4,1,5,0,51,0,56369.01405457181
29,2,34,1,1,2,0,54,100,85114.57875938599
44,5,18,4,2,4,3,48,100,82779.48103234208
21,2,11,4,2,1,3,37,100,64754.41553633219
44,3,39,4,1,0,1,56,0,109634.54271685482
52,3,39,5,1,0,4,52,50,115631.84769825933
55,4,19,5,0,3,3,45,0,85619.20428725908
50,4,32,4,1,4,1,54,50,99157.76748020886
33,3,28,4,1,3,2,50,0,90240.1986657801
20,3,15,3,2,1,0,52,50,68389.94940264426
35,1,13,1,2,0,4,37,100,51879.204213946185
22,1,6,1,2,0,2,38,0,42694.52564411132
54,5,5,2,0,0,3,53,100,53964.43963291311
25,4,20,2,1,3,5,41,0,72963.04119815373
44,4,35,2,2,2,1,41,100,95890.40156537031
32,3,21,5,0,3,3,31,50,90948.82989005707
53,3,39,5,1,0,3,56,50,115785.10726660393
27,5,18,3,1,4,4,35,50,77511.72853846793
40,4,24,5,0,4,1,33,50,92030.05989288658
53,1,2,2,1,3,0,58,0,39035.24706804733
23,2,35,4,0,3,2,42,50,98370.0528737925
44,5,33,2,0,1,4,59,100,95063.45255978295
34,2,10,3,2,3,4,33,100,57490.1712639557
23,1,26,4,0,3,3,38,0,83914.02531981465
31,1,1,5,2,0,2,36,0,54176.764605908305
51,2,5,4,2,2,4,35,50,58613.93709845486
51,5,1,3,2,0,3,47,0,50151.40757053633
47,2,16,5,0,2,3,44,50,77318.39104311178
32,5,39,1,2,0,1,45,0,97881.75696149097
50,5,13,2,1,0,3,30,50,67320.76155886005
33,3,9,2,2,1,0,39,100,52165.70697402827
39,4,32,3,1,2,1,59,50,90927.16888416739
37,4,11,3,0,0,1,33,100,65307.471211368655
48,1,31,2,2,0,0,54,100,78273.71563500614
25,3,23,4,1,2,0,33,0,83437.79990799658
51,4,13,1,1,1,4,47,100,61405.5075099375
48,5,4,1,2,2,4,42,50,45846.16748116459
21,5,4,3,2,1,0,53,0,56710.255741040535
42,2,31,3,2,1,4,51,0,92261.8104735489
38,2,32,4,2,4,0,30,50,94026.57737944688
50,5,3,3,2,1,0,49,0,55026.161291580116
24,5,29,1,1,4,3,39,50,79908.85515591236
38,2,16,2,0,3,4,50,100,61448.53169277255
53,4,2,1,1,1,1,30,0,40839.776765158094
29,1,12,4,2,2,1,31,100,63102.12670338436
44,2,35,2,2,5,4,38,0,91245.00639802229
21,4,17,2,0,3,4,30,50,70165.79529379634
30,4,22,1,2,3,4,44,50,69325.21775545401
50,4,34,2,0,1,4,56,50,95042.03421190429
34,3,32,2,2,2,3,44,50,86973.50740782538
28,3,35,3,1,1,0,53,0,100807.07674301336
42,4,16,2,0,0,4,57,100,68410.52525603339
38,5,38,4,1,3,4,56,100,113351.4988319497
28,3,33,2,2,0,0,54,0,92214.01517558823
54,2,11,3,1,0,0,31,0,64684.38882737616
40,3,4,5,1,4,0,41,100,62468.46408741018
28,5,39,5,1,0,2,47,100,116688.39166609773
47,1,26,4,0,3,1,52,0,87219.69152513475
26,3,39,4,0,3,4,39,0,109865.78255329204
35,4,12,2,0,2,3,59,0,61436.397971285616
35,4,25,2,1,1,3,42,0,81128.24205437064
52,4,13,5,1,2,0,38,0,74130.15826047414
23,1,31,5,2,2,3,55,100,96653.43280085431
23,5,10,1,0,1,1,54,100,52173.38900449667
58,2,37,5,2,3,4,32,50,114088.12489706866
59,5,15,5,1,4,3,52,50,86400.88780559569
36,1,21,4,0,0,1,51,100,83319.77143709346
56,4,15,1,2,4,1,37,100,63991.175408893105
58,5,12,1,1,0,2,43,50,57812.567549986066
48,2,11,2,1,1,2,53,50,53228.71233572137
55,4,17,2,1,1,3,53,50,68666.15422805042
57,2,28,1,0,2,1,53,0,79736.2678519639
58,3,17,1,0,1,0,56,50,62100.37210702496
56,2,1,2,2,0,2,55,0,40664.466424476646
54,4,1,4,1,4,1,45,0,54801.30069219072
26,3,2,4,0,4,2,35,50,54157.59090799674
46,4,28,4,0,4,4,38,100,94920.9465269177
47,4,7,4,1,4,1,50,50,62780.40771772845
41,3,10,2,1,2,1,33,50,58703.98961050462
33,2,11,3,2,4,4,52,50,58585.92754972079
26,1,31,5,2,0,2,48,50,98827.8549563884
56,1,3,5,2,2,4,53,50,55660.24350929792
41,1,8,5,0,2,3,44,0,61748.54624484714
24,1,23,5,0,2,0,53,50,85332.91084272863
21,5,15,2,0,1,2,40,100,65690.96988334093
46,1,16,3,0,2,1,50,100,63570.60818930892
40,3,21,2,0,0,3,39,0,73130.8473502719
57,1,6,3,1,4,2,37,0,53889.35986579951
34,4,9,2,2,1,0,32,50,54571.481698398566
40,1,28,1,2,4,1,48,50,72997.76437909006
29,2,35,3,2,3,4,33,0,95967.81505297653
42,3,23,5,2,1,0,58,100,90976.46678644978
58,3,13,3,1,0,2,42,50,66057.99397966132
24,5,13,4,0,1,1,38,100,75768.79811638205
20,4,24,3,0,2,2,50,0,81644.29296652146
32,3,21,4,0,1,0,51,100,79251.65340383851
40,2,22,4,2,2,1,49,100,80164.38918316846
45,1,31,1,2,4,0,59,100,77130.23835269571
40,3,25,3,1,1,2,42,50,82565.06231954078
37,2,26,1,1,1,1,38,0,70831.85593652616
56,1,11,5,0,0,1,49,50,68450.57616861703
51,5,18,3,0,3,1,48,100,77682.29736502639
55,3,18,2,0,1,2,45,50,69649.75734909173
36,3,33,2,0,4,3,47,50,88870.48768562131
54,2,31,2,0,2,5,48,50,85648.09135844746
30,4,28,4,0,4,4,46,0,96970.25344270605
40,5,20,2,2,0,3,41,0,71583.33674259091
45,4,34,5,1,1,2,40,100,107725.42958823493
23,3,4,3,1,3,4,53,50,49344.89706530584
53,4,11,3,2,3,0,46,100,65080.21215882988
37,1,6,4,0,1,4,35,50,59637.770503182095
59,5,1,4,0,3,1,56,100,55141.80279705704
54,4,24,4,0,4,3,44,0,91638.39966344896
48,1,9,5,1,2,2,31,100,67510.950952276
48,2,37,3,1,1,2,43,0,99635.05262345426
57,4,5,1,0,2,1,56,50,44703.644631684685
40,5,26,4,0,3,3,56,50,92957.19868730173
32,1,34,2,2,0,3,32,50,91393.81787958553
36,4,9,1,0,2,1,54,100,50019.92368102145
28,2,8,1,2,0,3,41,100,46886.95215978387
20,4,19,4,0,4,1,58,100,79926.51114236045
21,1,36,2,0,0,4,54,0,87783.98813684472
48,4,34,4,0,2,1,35,50,102332.58044184474
52,5,36,4,2,2,2,52,50,112054.6517882982
29,3,39,2,2,1,0,34,0,102032.27992107147
59,1,7,1,2,0,4,36,0,41521.374183347994
40,1,30,1,1,4,2,35,50,82457.17383756019
47,1,15,2,1,1,4,50,50,62338.410835871204
30,1,27,1,0,1,2,48,0,71113.37913008334
53,4,5,5,2,4,3,43,0,64974.48614222121
27,5,31,4,2,1,1,47,50,100977.08789554387
41,2,27,5,0,4,2,50,50,93155.7021260077
27,5,10,5,0,3,2,43,0,76138.52839172947
34,1,22,5,0,1,3,37,50,85640.7441414611
36,4,29,3,0,2,0,43,0,92559.48592595376
42,4,8,3,2,3,0,50,50,61110.363625719525
43,1,27,5,1,1,1,48,100,93157.19091280352
38,4,23,4,2,4,3,55,100,85698.46028437137
24,1,27,5,1,3,4,32,50,92184.27553909054
51,5,23,5,0,3,2,44,0,94457.11394023521
20,3,14,3,1,2,1,50,100,66608.76428479544
42,4,38,5,2,1,0,59,0,116422.55844439808
56,1,32,4,2,1,4,45,100,94979.12209384404
27,1,33,4,2,4,3,54,100,99472.51054604474
32,4,21,5,2,3,2,44,100,89177.25384470251
27,2,28,4,2,2,2,43,50,94077.3072067594
42,1,33,5,2,4,0,44,50,101141.13118891066
20,4,9,3,0,4,0,53,0,62022.536507002915
43,1,29,5,1,2,1,36,50,96086.4063599569
54,2,10,1,0,1,2,34,0,46122.35264223335
43,3,33,3,1,2,2,38,100,92586.15692349584
36,2,20,4,1,1,2,45,50,79467.91493775486
24,5,12,4,1,0,2,57,100,70639.58196750838
39,4,24,3,2,3,4,31,0,85025.16044383815
40,2,20,1,2,2,3,51,50,67110.16479249731
59,3,0,3,2,4,4,52,50,44293.575337852904
50,1,4,2,1,1,3,36,100,42375.12436980648
55,4,21,1,1,3,4,41,50,64757.86742613563
30,2,6,3,1,3,1,56,0,48966.41535501323
34,3,12,2,0,5,3,58,50,60136.71926659611
38,2,22,5,2,4,2,45,100,87041.81624626555
26,5,20,1,2,2,3,33,0,68374.24624067385
47,4,5,5,2,4,2,31,50,60055.39441001468
24,1,19,2,0,0,1,46,100,64597.32019329025
24,3,11,4,0,2,3,46,100,67755.49563950082
49,2,39,4,0,1,0,32,100,110082.41345887636
51,4,8,4,1,2,2,45,100,64338.611460064574
27,2,27,5,0,2,3,52,100,99861.7331783226
29,4,10,1,1,0,4,56,0,52094.13195037854
51,2,10,5,2,2,2,36,100,72303.4040401507
47,5,23,4,2,4,0,57,50,92321.2921236102
36,3,14,5,0,0,0,42,0,79733.83066033007
50,5,34,2,1,0,4,38,100,99579.09211117211
27,4,16,3,1,4,1,37,50,73268.15644757316
59,3,24,3,1,3,0,30,0,80634.17623730995
44,2,34,3,2,0,1,59,0,91188.11356919727
28,2,18,4,2,0,2,33,100,75736.11479105212
21,4,30,4,2,4,3,50,0,96059.59167551681
34,1,16,3,2,4,1,36,50,65680.12921058029
22,1,22,1,2,2,2,40,0,60701.40755281873
55,2,0,3,2,2,2,37,100,40612.34836401313
23,4,9,5,0,3,2,37,100,72341.5482562427
33,1,7,3,0,3,4,49,50,53162.32947925365
44,5,25,3,0,3,4,59,0,86555.85258841299
29,2,33,1,0,1,1,40,50,80355.1418754799
40,5,18,4,1,4,2,36,0,82320.24792259412
55,4,13,4,2,0,1,57,0,71537.03664683683
31,5,7,5,2,4,0,40,0,69407.21500899715
46,1,0,3,0,4,1,47,0,44333.567114824276
59,1,24,2,2,3,3,54,100,75827.48432599303
21,3,23,5,0,4,2,51,100,91455.03958074238
32,2,19,4,2,1,5,33,50,78245.01434599618
51,4,29,1,0,0,4,35,0,84215.70553704149
50,2,4,4,1,3,3,36,50,54782.97537554698
35,5,2,4,2,2,1,39,50,56794.672355473536
51,4,31,1,1,0,1,37,100,84551.03365208744
51,4,16,3,0,2,1,33,50,73673.18889194496
53,1,4,3,2,2,4,38,50,48511.29008651415
30,5,10,4,1,4,1,35,50,65546.92124623801
29,1,37,5,1,0,0,46,0,109651.85947366802
34,1,3,2,1,1,0,48,0,42354.14349848993
36,3,38,5,2,4,0,43,50,113703.88517610739
59,1,18,5,2,2,1,30,50,80715.5506521944
37,2,38,4,0,0,3,35,0,105607.62323275559
28,4,22,4,0,5,4,51,0,86544.74103684766
44,1,16,2,2,0,0,36,50,62678.4628599435
59,2,12,2,1,3,0,30,50,58161.04209974222
33,5,26,2,2,1,3,46,0,82199.411201308
44,4,0,4,2,1,0,50,0,52490.00618748303
41,5,1,4,2,1,4,50,0,55389.754582799105
49,2,17,5,2,2,3,46,0,79151.79228570526
39,5,35,4,2,2,2,36,50,110064.35657960289
40,5,32,3,0,1,4,43,0,100071.91717299308
51,5,35,3,1,0,4,36,0,104183.8400022093
40,1,1,2,2,3,1,51,0,35926.66977098755
54,1,3,4,2,2,2,42,100,50635.76897874275
51,1,15,3,0,4,2,52,100,59389.80499741703
49,4,3,5,0,4,3,57,0,62605.88558460741
58,2,8,1,2,2,0,51,50,45433.10966850914
31,1,20,5,0,1,2,55,0,81366.15527471274
37,5,22,1,2,0,3,47,0,75356.86129537522
40,5,1,5,1,3,2,50,0,60207.87329185261
32,5,2,3,1,4,4,36,0,53915.00054846924
40,5,22,4,1,2,2,31,100,90930.72028664278
27,3,25,1,2,0,0,50,0,73799.8626504421
59,4,6,4,0,1,3,48,0,64131.86717642686
26,2,35,4,1,3,0,43,100,102887.75258512284
42,2,32,3,2,3,1,54,0,90751.32921453728
51,1,35,2,1,4,0,55,50,90228.61614595081
30,3,3,2,1,4,0,30,100,48984.54432016831
41,2,22,1,0,2,3,45,0,66734.70632901516
41,4,24,3,2,3,4,36,50,83486.23939779379
44,5,25,4,0,1,2,55,0,92704.66204769777
41,1,27,5,0,1,2,45,0,99502.77817893967
47,4,27,5,0,2,3,49,50,97401.342424788
48,2,20,1,1,3,3,41,50,63457.34473709411
32,3,9,1,1,4,4,34,50,49240.97941190773
21,2,14,3,2,0,1,50,50,64948.530736221575
48,1,16,5,0,2,2,56,50,73062.36588307525
40,2,38,3,1,1,2,53,0,99515.48789716682
34,5,34,3,0,0,1,42,0,99367.75833574329
46,3,4,4,0,0,3,43,0,54739.72736371
50,5,15,3,0,1,2,51,0,74044.63769893922
34,2,22,3,0,2,0,58,100,78834.02203606286
42,4,38,4,0,0,3,45,0,111285.58453867052
43,5,8,2,1,0,3,42,50,56451.16103787456
32,4,32,4,2,3,4,47,50,99571.75350944465
41,2,34,1,2,5,1,47,0,85550.42484128111
56,3,39,2,2,3,3,56,50,98629.90011619542
52,4,23,5,2,0,4,38,50,89895.11440170067
22,2,23,3,0,0,0,57,100,81838.14837763533
38,4,23,2,1,2,0,30,100,73550.39562809521
42,5,18,5,1,5,2,57,0,89723.35186858593
48,2,38,4,0,3,1,31,100,104042.13826996075
49,5,24,4,0,4,1,37,50,90035.71078891358
58,1,30,1,1,3,4,42,0,77352.93130190986
44,2,37,1,1,3,2,35,0,92361.95795453273
56,4,24,2,2,2,1,48,50,78274.51570416249
27,1,26,3,2,2,2,48,50,79783.52059729485
35,5,31,4,2,1,4,59,50,105774.90540405194
27,5,10,2,1,3,2,56,50,61779.88527145368
20,4,4,2,2,3,3,54,100,51399.818620129794
24,1,32,2,1,3,3,31,50,89122.79305003583
22,3,18,1,1,2,3,39,0,63907.24167671296
20,4,15,4,0,3,3,34,100,76602.08550446127
23,5,34,1,1,1,0,52,0,91457.70121376836
59,2,10,1,0,0,0,51,50,51666.62930340862
51,3,9,5,1,0,0,30,0,68106.55038578947
53,2,33,5,1,2,2,42,0,105224.40698741132
44,1,4,5,2,4,2,41,50,58071.188370330456
29,4,22,2,1,2,0,39,100,75962.7531547375
40,4,24,3,2,4,2,32,50,82300.84696920664
58,1,28,4,2,0,1,44,100,85514.32047935574
46,3,39,2,1,4,4,59,50,96266.1613386203
46,1,12,2,2,0,0,34,100,56832.65125594564
21,2,31,1,0,4,3,57,50,77976.89733705352
32,2,33,5,0,0,2,48,0,105438.84238541113
28,4,11,2,1,4,2,48,0,64682.41927693502
55,1,23,3,1,0,4,50,50,78876.93643386547
41,4,39,4,1,1,1,58,50,112276.47833579562
45,3,20,3,0,3,2,42,100,76648.15507465303
31,2,28,2,2,1,3,37,100,78705.24295745263
36,5,22,2,0,2,4,55,50,79811.89610898073
33,5,32,1,2,4,2,37,100,92818.53199504127
33,1,7,3,2,0,3,59,0,49729.03485938391
53,1,12,1,1,1,2,53,0,50650.77511395826
39,5,4,3,1,1,3,35,50,55700.978742137864
30,1,9,5,1,0,4,38,0,66759.99989902222
35,2,13,5,0,4,1,43,100,73291.88953633311
50,3,23,3,0,2,0,34,50,83970.4532877633
25,3,10,1,0,2,0,45,0,51491.64984880359
38,4,2,5,1,2,1,43,50,62802.96518217713
56,2,28,2,1,0,2,39,0,83135.12298042781
23,1,29,4,2,1,4,52,0,90773.97158300148
23,1,36,1,2,2,3,46,0,84989.48085737959
39,4,6,3,1,1,4,45,0,56776.10774729842
29,4,16,4,0,2,1,49,50,78670.55710232635
43,1,19,4,1,2,2,46,0,78222.10153584827
54,1,10,2,0,4,2,45,0,51598.995447763475
45,2,24,1,1,0,1,39,0,72071.37104699807
56,4,23,4,1,4,4,47,50,85964.25108888179
57,2,1,1,2,1,0,35,0,32031.888160760056
40,1,26,2,0,1,4,46,0,76064.76524599084
59,5,18,3,0,0,2,38,0,74273.95711378267
58,5,28,4,1,2,2,51,50,98918.07454591623
40,1,36,4,2,0,1,37,0,102491.39794955445
29,4,10,4,1,2,4,55,0,71696.43333999829
57,5,18,1,1,3,0,55,50,68382.45533582504
23,4,27,4,0,3,4,37,100,96600.86919989793
39,5,38,1,1,0,2,41,50,101771.3194039105
36,4,20,5,2,3,4,47,100,86434.71555678315
26,5,25,5,1,3,2,31,100,95754.63994907418
23,4,21,1,2,1,2,32,100,69923.32118667017
48,2,5,5,0,2,3,56,100,59994.64276378347
33,4,10,2,0,3,0,53,100,57640.516250782595
22,2,13,2,1,4,1,40,50,54905.638770629026
43,2,35,5,2,1,0,53,0,106454.87151907581
56,1,39,3,0,2,4,50,50,99410.90716570163
35,2,1,1,2,1,3,59,50,35096.32850929118
23,3,19,5,0,4,2,42,0,85727.6899769804
43,2,21,1,0,2,0,47,0,66444.38857922882
53,4,38,5,2,0,2,40,50,115827.85504479025
49,2,3,2,2,0,2,43,50,42311.43935708033
37,4,28,3,2,1,3,49,50,90966.78972374252
38,4,23,1,0,0,0,33,50,72235.47368362412
50,3,0,3,2,2,3,52,0,45412.210717680704
38,2,23,2,1,4,2,33,100,74896.11971326798
38,2,29,4,2,4,0,39,50,93574.13415090575
41,5,11,4,0,0,2,51,100,72475.06158084975
43,5,18,1,2,3,2,56,100,66127.96925371261
31,1,36,2,2,3,0,31,50,89878.50048623448
49,4,39,1,2,3,1,47,50,94299.21979637726
57,3,3,1,1,0,3,57,0,42276.66839768578
50,5,14,1,0,0,4,40,100,62267.97142451086
55,2,19,3,1,0,2,34,50,73969.61425162264
38,1,19,5,1,2,3,46,50,77041.91349887474
55,3,20,2,0,3,3,31,0,71054.90353420281
49,2,9,3,0,1,0,32,50,54468.73648076967
52,2,29,5,2,2,0,54,100,95182.44303695249
37,4,23,1,0,2,0,54,50,75381.42210284284
47,4,39,4,2,0,3,36,50,109505.59485119843
30,5,39,3,1,0,0,58,0,107478.67022155074
52,5,37,2,2,2,4,50,100,99611.40400948912
36,2,2,2,0,0,3,31,100,40210.20725170898
25,2,28,5,2,3,0,31,100,94035.52106385927
23,5,7,3,1,2,2,37,50,56970.69773518055
39,5,28,1,0,2,3,45,50,79715.45690027848
46,2,9,5,0,2,1,32,50,67874.30282967859
34,3,4,2,2,0,1,52,100,45647.453554993546
25,2,10,3,2,2,3,58,100,57653.01687228394
33,3,3,4,2,1,5,51,100,50436.79987144186
30,3,34,1,1,1,1,58,100,85651.27669065767
58,2,39,2,1,3,2,35,50,101772.96946177035
28,1,11,3,0,2,2,48,0,56986.1505612292
45,5,20,4,0,2,2,51,100,86616.33675094276
35,4,15,2,1,0,4,42,0,63918.49579602905
24,2,13,4,2,4,4,33,100,69273.09114308958
29,3,20,2,2,4,2,46,0,74130.91794774271
22,2,26,5,1,2,1,57,0,92915.45901232529
32,5,35,5,2,3,4,53,0,111520.86427907825
49,3,0,5,1,1,0,38,50,56163.923538104726
25,4,0,3,2,2,4,59,0,46026.41170846556
36,4,21,5,2,2,1,32,50,89765.7549160245
38,4,14,3,0,3,1,56,0,68813.25087414439
54,1,19,1,2,3,3,30,50,61089.531410227275
45,3,2,5,2,4,1,30,100,54746.339736598056
24,3,13,3,1,2,2,46,100,65590.07444684094
48,1,8,2,1,2,1,54,0,50157.46268268183
56,3,18,3,1,0,4,55,50,72916.9216562571
39,1,39,3,1,1,4,42,100,102274.67225967461
40,2,33,2,2,0,4,34,50,86551.25100283221
29,5,3,3,1,0,1,48,50,53051.690214148664
24,4,32,2,0,1,2,55,100,92195.04566080635
55,1,36,4,1,2,2,54,50,102689.26163149183
25,1,1,5,2,4,3,39,50,56115.57592640215
45,1,26,1,0,1,0,38,50,71401.94871059457
23,2,16,3,2,3,2,35,100,64298.06972195448
58,1,30,2,0,2,4,50,50,84322.82508813246
58,5,5,5,0,1,3,46,100,68121.04830370768
54,5,30,3,0,1,2,51,50,95402.89204757001
20,4,2,5,2,1,2,50,50,64100.43581267862
43,2,39,4,0,4,0,54,100,108969.53444924844
55,5,2,3,2,0,0,59,100,54740.97329193149
25,3,32,2,0,0,0,36,50,84948.99060432313
50,3,12,4,1,1,2,45,50,68014.84115078839
39,3,20,3,1,1,2,48,0,77973.71420728358
43,1,36,5,0,0,4,34,50,105883.33719705876
44,1,15,4,0,4,1,51,100,70490.69813627093
55,3,20,2,1,2,0,56,50,71426.90974185862
40,4,12,3,1,0,4,47,0,67988.85726716819
49,4,3,5,2,1,4,36,50,59946.1742405103
43,1,30,5,1,4,3,54,0,93669.29635536886
49,3,8,4,2,5,4,55,100,62565.52791754961
41,4,32,3,0,1,0,54,100,96746.47291630757
47,1,36,5,2,3,1,34,50,104978.74832394956
26,3,36,4,0,4,4,37,0,104895.90728426237
54,2,23,1,2,0,2,38,100,65749.48399751785
47,3,24,5,2,3,2,51,50,89416.42665135836
33,3,28,4,2,2,4,57,100,91597.10128580002
29,5,39,1,0,0,0,49,50,100226.62094120777
35,5,35,4,0,1,1,33,0,108354.1322508849
35,2,14,5,2,3,1,32,50,76431.28746538097
50,2,17,1,0,0,0,41,100,61310.45636011174
44,3,19,4,2,4,2,38,50,84315.73833731373
32,4,4,3,0,1,2,39,100,50962.65831798621
28,3,39,4,1,4,4,45,100,112171.23298027534
55,1,0,3,1,1,4,58,100,41631.13533781924
39,5,18,1,2,1,2,40,0,67962.85333028572
37,4,22,4,0,3,4,51,0,83607.82215921648
40,3,25,5,2,3,0,37,50,94103.87446933916
23,1,28,1,1,3,1,43,0,76093.8161365051
52,5,33,1,1,0,3,31,100,89243.9204358983
46,1,18,3,2,1,0,33,50,69855.80447745568
26,3,17,4,1,2,0,44,0,77087.73312572401
25,2,1,5,2,4,0,47,100,57138.11808494701
34,5,26,3,1,3,4,40,0,87231.25701490158
37,1,5,1,0,1,1,56,100,36221.80146915262
51,2,38,3,0,4,3,48,0,101802.45200224826
30,4,5,3,0,2,5,47,50,57272.94636594368
39,3,5,3,2,4,0,38,50,57312.292626875904
43,3,30,1,2,2,0,54,50,81213.34398357685
34,5,39,2,0,3,0,51,100,102025.26450533999
26,1,29,3,0,0,2,57,50,85209.75163237705
40,4,20,2,0,2,4,52,50,72934.56827304246
45,5,17,5,1,3,4,59,50,85044.02561266688
33,5,22,5,0,4,1,34,100,93772.76279825075
56,1,37,5,1,4,4,39,50,111801.13168134862
40,4,22,4,0,4,4,46,50,88576.28225477245
37,1,27,1,2,0,3,49,0,69269.40624687601
24,3,35,2,0,1,3,42,100,93485.22543116749
22,2,24,4,1,2,4,33,50,81768.7780895686
42,3,6,2,0,1,3,57,50,48572.41973362143
45,3,17,1,1,4,1,59,50,59879.951989864465
56,5,19,3,0,0,4,43,0,78242.07577590956
43,3,4,4,1,3,3,37,0,56649.104691399334
38,4,17,1,1,0,2,50,0,63176.62704008525
44,3,39,4,0,1,3,44,50,112928.55529471599
40,4,32,5,0,4,3,32,100,108089.33716851009
31,1,14,4,2,2,2,46,100,67571.59562010397
52,5,34,3,2,0,1,44,0,101745.6364945414
23,4,0,3,2,1,2,30,50,51201.30604999918
26,3,20,2,1,1,1,34,100,68214.95917419829
41,5,7,4,1,3,2,37,50,65338.687892201786
52,5,6,5,2,2,1,38,0,69701.4922830192
36,4,39,3,2,1,1,55,0,104880.17661669353
43,4,39,2,0,2,0,55,50,98462.84466452288
53,2,29,5,2,4,0,31,100,96405.3127895764
47,2,37,5,1,0,3,34,100,108996.8609975027
58,5,34,5,0,1,2,59,0,112980.33878979072
41,2,1,1,2,4,1,33,50,31925.39803845167
36,3,7,3,2,3,0,41,0,57332.942720853905
53,1,37,1,2,2,3,48,100,86708.13621092682
25,5,3,1,0,4,3,56,50,45321.789151847486
25,1,36,3,0,2,3,53,50,99301.44539698245
53,2,20,4,0,2,0,31,0,77253.18496422989
20,4,12,2,2,1,4,45,50,63262.85548879002
29,5,8,3,0,2,3,31,50,62923.425616424945
40,2,28,2,0,4,4,50,50,80190.98890726674
24,3,23,4,0,3,4,39,50,86645.31786220474
21,5,15,3,0,5,4,55,0,74047.42149327853
41,5,11,5,1,0,3,39,50,74903.48247182328
21,4,1,3,2,3,1,46,100,47011.4988145608
29,5,18,4,0,4,4,41,0,79655.24918326139
53,4,29,1,1,1,0,36,50,80613.19000506024
35,2,15,3,1,2,0,38,0,65114.33985614014
58,3,23,5,2,3,4,43,100,91642.78524928082
41,3,12,3,2,1,4,47,50,65092.79396832389
31,5,4,1,0,0,4,39,50,46416.10189397069
43,5,22,3,2,0,0,45,0,84907.69835441561
59,2,37,5,2,0,2,30,0,109422.1397998323
57,4,30,4,2,1,1,38,0,98842.69233364653
29,3,16,5,2,3,2,42,0,80975.08150650971
54,4,2,4,0,2,0,58,0,55186.98225657199
51,2,25,5,1,3,0,45,50,89297.41371735994
26,3,12,2,2,2,3,45,0,56544.9110164885
40,3,37,3,1,3,2,31,0,104084.36358821609
39,1,21,3,1,3,4,38,0,71466.71671106153
45,2,20,1,1,1,4,59,100,66015.90462476284
23,2,28,2,2,0,0,42,50,83975.81812773843
41,1,38,1,2,0,3,37,0,87619.6940982546
34,4,4,3,0,0,2,52,50,54512.14176465461
59,1,13,1,2,0,3,40,50,50817.60700375858
40,2,17,4,2,3,1,46,0,73660.74871034257
34,4,3,2,2,0,3,49,100,51041.721840977756
41,3,32,5,1,3,1,40,100,105745.67500410661
47,1,38,4,0,2,2,40,50,103731.81729635787
33,4,19,5,1,4,4,45,0,88129.52955960092
46,4,12,1,0,4,1,36,50,58932.80739951358
59,4,35,3,2,2,4,51,50,99712.43980111503
47,1,3,4,2,3,3,30,0,53203.28914149778
45,3,34,2,1,0,3,52,100,90153.8919926649
21,4,7,5,1,1,2,59,50,67143.04137280755
44,1,39,4,1,3,4,44,50,106109.22763553174
